id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
17440,33,1600000US3644787,"Malverne village, New York",3091,126964,151097,2382,144818,172669,1958,153913,0,709,58458,78621
17441,33,1600000US3644792,"Malverne Park Oaks CDP, New York",84,117159,138852,73,0,139551,73,0,0,11,0,0
17442,33,1600000US3644831,"Mamaroneck village, New York",6991,102138,164610,4862,127467,197701,3843,148750,0,2129,58914,81522
17443,33,1600000US3644853,"Manchester village, New York",754,53553,59934,475,59261,65293,344,63167,0,279,42708,44749
17444,33,1600000US3644897,"Manhasset CDP, New York",2655,177321,250694,2079,204519,295016,1664,237100,0,576,49800,83327
17445,33,1600000US3644908,"Manhasset Hills CDP, New York",1105,175139,203485,935,184095,223178,837,205417,0,170,0,91769
17446,33,1600000US3645018,"Manlius village, New York",2096,60333,85916,1081,114212,134707,827,119886,0,1015,32043,33427
17447,33,1600000US3645073,"Mannsville village, New York",117,73542,76148,90,75000,78420,61,90625,0,27,37188,52359
17448,33,1600000US3645106,"Manorhaven village, New York",2391,86484,135605,1651,111054,144096,1157,125250,0,740,68110,112368
17449,33,1600000US3645139,"Manorville CDP, New York",4825,98109,117075,3225,129410,143054,2645,137446,0,1600,44250,61016
17450,33,1600000US3645392,"Marathon village, New York",351,53365,61105,258,65278,68269,197,67321,0,93,24934,35726
17451,33,1600000US3645480,"Marcellus village, New York",869,61013,80251,506,85833,107697,321,106534,0,363,26680,40284
17452,33,1600000US3645557,"Margaretville village, New York",242,49773,49750,127,64228,67368,94,68333,0,115,0,30269
17453,33,1600000US3645573,"Mariaville Lake CDP, New York",130,79286,110122,95,79732,104813,95,79732,0,35,0,124534
17454,33,1600000US3645634,"Marion CDP, New York",572,46364,57304,326,46364,63905,212,56750,0,246,0,46861
17455,33,1600000US3645700,"Marlboro CDP, New York",1466,69875,89181,950,88125,103208,656,108281,0,516,40449,56834
17456,33,1600000US3645986,"Massapequa CDP, New York",7259,132133,164739,5923,147111,180353,4998,158039,0,1336,64830,88804
17457,33,1600000US3645997,"Massapequa Park village, New York",5750,129525,149220,4744,143767,166367,4032,158796,0,1006,32647,57471
17458,33,1600000US3646019,"Massena village, New York",4610,44626,56981,2608,57619,68364,1729,78690,0,2002,30391,38667
17459,33,1600000US3646074,"Mastic CDP, New York",4317,98811,101812,3524,100906,104728,2411,112117,0,793,61328,74238
17460,33,1600000US3646085,"Mastic Beach village, New York",4254,72137,87141,2985,79227,93600,1985,87623,0,1269,47768,66303
17461,33,1600000US3646107,"Matinecock village, New York",269,179479,395778,237,182031,408987,197,250000,0,32,95833,289981
17462,33,1600000US3646140,"Mattituck CDP, New York",1991,90875,136501,1399,119315,168460,1169,146685,0,592,0,60975
17463,33,1600000US3646151,"Mattydale CDP, New York",2353,54830,67099,1384,57813,74976,782,68851,0,969,41901,51787
17464,33,1600000US3646162,"Maybrook village, New York",1351,75302,88432,908,93203,108306,623,97227,0,443,29514,45186
17465,33,1600000US3646206,"Mayfield village, New York",335,65221,71805,258,73393,80758,198,83333,0,77,29063,41461
17466,33,1600000US3646239,"Mayville village, New York",549,52396,62931,302,73333,85075,247,84107,0,247,22125,34679
17467,33,1600000US3646349,"Mechanicstown CDP, New York",3047,53722,73582,1707,71975,80336,1179,74324,0,1340,24013,62479
17468,33,1600000US3646360,"Mechanicville city, New York",2381,45581,58123,1222,63750,70754,707,86915,0,1159,36426,43178
17469,33,1600000US3646404,"Medford CDP, New York",8076,95603,110115,5785,112823,124368,4508,123500,0,2291,53003,65609
17470,33,1600000US3646415,"Medina village, New York",2714,43779,51644,1608,50139,59260,1102,64662,0,1106,31625,38359
17471,33,1600000US3646503,"Melrose Park CDP, New York",882,97656,113030,676,117414,134698,619,120280,0,206,38824,39428
17472,33,1600000US3646514,"Melville CDP, New York",6758,127359,185586,4889,149506,220064,4256,157263,0,1869,62542,93932
17473,33,1600000US3646536,"Menands village, New York",1808,70000,88594,964,83651,108502,617,92933,0,844,59609,64055
17474,33,1600000US3646646,"Meridian village, New York",105,86563,82477,72,96000,94165,53,97250,0,33,0,50812
17475,33,1600000US3646668,"Merrick CDP, New York",7053,158306,184062,5780,173440,202838,5089,177693,0,1273,68977,90502
17476,33,1600000US3646750,"Merritt Park CDP, New York",638,128281,135337,523,131563,146917,406,158409,0,115,66411,80466
17477,33,1600000US3646811,"Mexico village, New York",568,63194,79472,393,69306,88472,257,75375,0,175,34531,46929
17478,33,1600000US3646866,"Middleburgh village, New York",752,52262,63434,414,77750,77489,248,91818,0,338,35938,44404
17479,33,1600000US3646976,"Middle Island CDP, New York",4123,78301,89434,2442,99028,108883,1797,115272,0,1681,45929,56828
17480,33,1600000US3646998,"Middleport village, New York",725,46382,60103,437,55313,71142,285,75417,0,288,31200,37719
17481,33,1600000US3647042,"Middletown city, New York",10447,55245,73103,6275,69682,87991,4137,83815,0,4172,30968,46901
17482,33,1600000US3647108,"Middleville village, New York",225,52639,61163,148,82143,80221,108,95000,0,77,16738,22175
17483,33,1600000US3647229,"Milford village, New York",164,50833,70295,87,66023,97855,67,66932,0,77,19583,36929
17484,33,1600000US3647273,"Millbrook village, New York",724,76667,98355,354,103056,124326,235,169250,0,370,64167,72284
17485,33,1600000US3647306,"Miller Place CDP, New York",3847,130341,152241,3173,139962,169708,2730,155451,0,674,57738,65179
17486,33,1600000US3647361,"Millerton village, New York",430,64600,77561,243,71875,89311,211,80125,0,187,39219,62010
17487,33,1600000US3647405,"Mill Neck village, New York",371,243250,380862,319,250000,417048,298,250000,0,52,99167,132202
17488,33,1600000US3647427,"Millport village, New York",155,47917,56309,111,46250,59589,69,47917,0,44,30000,42014
17489,33,1600000US3647548,"Milton CDP (Saratoga County), New York",1336,88798,96858,979,89399,104710,802,102661,0,357,60547,65059
17490,33,1600000US3647554,"Milton CDP (Ulster County), New York",534,80513,85087,298,95333,101021,262,100481,0,236,62738,64966
17491,33,1600000US3647636,"Mineola village, New York",7592,100891,121889,4813,116946,139795,3921,120759,0,2779,69830,83789
17492,33,1600000US3647680,"Minetto CDP, New York",477,66250,85743,286,94375,103779,225,108839,0,191,44125,54045
17493,33,1600000US3647702,"Mineville CDP, New York",572,57782,56972,334,59960,67497,56,0,0,238,0,31193
17494,33,1600000US3647757,"Minoa village, New York",1378,56122,68404,843,77781,80912,678,81774,0,535,34548,45577
17495,33,1600000US3647823,"Mohawk village, New York",999,47063,51145,483,52313,63457,299,64256,0,516,35214,36872
17496,33,1600000US3647988,"Monroe village, New York",2552,117639,130790,2169,119813,138766,1703,134013,0,383,50855,77369
17497,33,1600000US3648010,"Monsey CDP, New York",4022,45399,72127,3797,46794,73655,3677,46190,0,225,21328,40824
17498,33,1600000US3648054,"Montauk CDP, New York",1458,96389,121515,1063,100531,124537,947,101094,0,395,78482,112033
17499,33,1600000US3648090,"Montebello village, New York",1645,149250,207264,1152,178611,251837,1066,197188,0,493,54313,95679
17500,33,1600000US3648142,"Montgomery village, New York",1622,80500,96464,1117,103281,115942,784,125658,0,505,25035,38801
17501,33,1600000US3648175,"Monticello village, New York",2405,31723,47095,1364,39565,50969,468,56791,0,1041,22997,35942
17502,33,1600000US3648197,"Montour Falls village, New York",636,35000,51214,329,74688,71071,240,86058,0,307,18867,27375
17503,33,1600000US3648208,"Montrose CDP, New York",1220,91000,112739,833,124792,139721,686,130278,0,387,53427,49627
17504,33,1600000US3648241,"Mooers CDP, New York",160,36447,53234,110,0,58766,70,63000,0,50,21894,24974
17505,33,1600000US3648296,"Moravia village, New York",546,56184,65530,351,70991,79887,233,81250,0,195,29926,34864
17506,33,1600000US3648450,"Moriches CDP, New York",1507,65618,88539,988,77656,99844,801,92227,0,519,63288,66688
17507,33,1600000US3648483,"Morris village, New York",230,43125,69601,130,63000,83154,91,74107,0,100,27500,49062
17508,33,1600000US3648538,"Morrisonville CDP, New York",523,64950,80037,367,91023,96550,324,96786,0,156,43088,41188
17509,33,1600000US3648571,"Morristown village, New York",133,67321,79782,83,74886,92229,66,91250,0,50,41250,57580
17510,33,1600000US3648593,"Morrisville village, New York",289,47420,55391,172,53250,61576,118,54500,0,117,44688,42625
17511,33,1600000US3648750,"Mountain Lodge Park CDP, New York",663,81372,94023,417,0,126591,310,128971,0,246,31019,31273
17512,33,1600000US3648879,"Mount Ivy CDP, New York",2703,71827,89241,1859,72721,97481,1532,87414,0,844,60769,67425
17513,33,1600000US3648890,"Mount Kisco village, New York",3926,86654,120236,2401,106563,152661,1934,117167,0,1525,56393,65534
17514,33,1600000US3648945,"Mount Morris village, New York",1434,41250,56784,748,68235,65771,494,87500,0,686,30714,45918
17515,33,1600000US3649066,"Mount Sinai CDP, New York",3975,135975,147268,3123,148168,162316,2790,158182,0,852,70417,86091
17516,33,1600000US3649121,"Mount Vernon city, New York",25763,59907,82029,15092,78648,100242,7846,96725,126339,10671,35890,51742
17517,33,1600000US3649220,"Munnsville village, New York",158,51250,60122,109,56875,66998,80,72500,0,49,32188,39737
17518,33,1600000US3649231,"Munsey Park village, New York",805,250000,384150,736,250000,408135,699,250000,0,69,91750,121254
17519,33,1600000US3649242,"Munsons Corners CDP, New York",1083,44711,62901,656,61450,80926,445,97946,0,427,28942,32333
17520,33,1600000US3649330,"Muttontown village, New York",1209,212950,363512,1076,220000,364250,1001,224946,0,133,129554,354854
17521,33,1600000US3649363,"Myers Corner CDP, New York",2397,110563,125573,2032,118250,137145,1809,125049,0,365,46932,52251
17522,33,1600000US3649407,"Nanuet CDP, New York",6376,104315,123017,4290,137977,141373,3484,146771,0,2086,54574,78681
17523,33,1600000US3649418,"Napanoch CDP, New York",415,66094,81358,246,113125,112137,207,114438,0,169,26989,35058
17524,33,1600000US3649424,"Napeague CDP, New York",79,92188,146249,63,95391,149122,50,0,0,16,0,0
17525,33,1600000US3649429,"Naples village, New York",418,36417,51647,221,53750,69411,168,61094,0,197,23750,29510
17526,33,1600000US3649473,"Narrowsburg CDP, New York",144,40417,53640,73,58750,63511,70,61250,0,71,33977,41973
17527,33,1600000US3649506,"Nassau village, New York",459,75750,82264,281,97361,99660,222,107770,0,178,42750,50158
17528,33,1600000US3649605,"Natural Bridge CDP, New York",123,0,42856,64,66786,66423,64,66786,0,59,18789,17292
17529,33,1600000US3649726,"Nedrow CDP, New York",878,49500,76590,563,56563,81641,320,77857,0,315,35139,60050
17530,33,1600000US3649748,"Nelliston village, New York",221,47411,54982,148,53333,62889,114,59375,0,73,30089,33348
17531,33,1600000US3649781,"Nelsonville village, New York",224,111250,145435,164,140000,174667,129,171797,0,60,40417,62722
17532,33,1600000US3649825,"Nesconset CDP, New York",4506,125245,145274,3664,152763,165054,3288,155052,0,842,51618,57957
17533,33,1600000US3649891,"Newark village, New York",3783,44949,61855,2090,54651,63203,1176,71000,0,1693,31691,55264
17534,33,1600000US3649902,"Newark Valley village, New York",372,58393,68921,271,71094,77036,184,88750,0,101,32188,37343
17535,33,1600000US3649946,"New Berlin village, New York",390,55833,57605,239,66595,64727,188,65862,0,151,34688,44234
17536,33,1600000US3650034,"Newburgh city, New York",9967,41769,56754,5904,49063,63851,2811,73792,81623,4063,31427,40929
17537,33,1600000US3650067,"New Cassel CDP, New York",3369,87604,106458,2716,91988,112273,1733,97865,0,653,23516,46391
17538,33,1600000US3650100,"New City CDP, New York",11517,138638,168195,9377,156420,180328,8050,167292,0,2140,63145,105869
17539,33,1600000US3650221,"Newfane CDP, New York",1447,39543,60748,945,54034,69834,701,70573,0,502,30523,43135
17540,33,1600000US3650257,"Newfield Hamlet CDP, New York",208,0,72584,99,0,83791,67,123631,0,109,30982,62406
17541,33,1600000US3650298,"New Hartford village, New York",798,78289,100114,484,110357,136336,360,119205,0,314,28036,42854
17542,33,1600000US3650353,"New Hempstead village, New York",1317,117070,131404,1210,119276,134471,1049,116914,0,107,97917,91307
17543,33,1600000US3650397,"New Hyde Park village, New York",2838,136500,147434,2533,141268,154395,2224,151383,0,305,55139,69440
17544,33,1600000US3650551,"New Paltz village, New York",1963,46475,65326,560,109000,110577,457,116424,0,1403,36779,47265
17545,33,1600000US3650573,"Newport village, New York",243,42847,57524,98,97188,97455,66,103333,0,145,25563,27588
17546,33,1600000US3650617,"New Rochelle city, New York",28581,81311,129624,18716,105891,160332,13471,137335,0,9865,44524,66850
17547,33,1600000US3650705,"New Square village, New York",1497,23730,37281,1475,23827,37532,1460,23991,0,22,0,0
17548,33,1600000US3650727,"New Suffolk CDP, New York",127,69886,101982,78,102500,102464,67,111719,0,49,64219,83151
17549,33,1600000US3650837,"New Windsor CDP, New York",3508,71282,87016,2178,84355,102375,1569,98702,0,1330,41027,58493
17550,33,1600000US3651000,"New York city, New York",3167034,63998,102946,1888017,72264,115580,1166620,96092,146634,1279017,48091,79489
17551,33,1600000US3651011,"New York Mills village, New York",1667,38711,52875,848,55294,73265,468,88889,0,819,25082,30138
17552,33,1600000US3651055,"Niagara Falls city, New York",21572,36346,53105,11597,48555,62747,6289,71560,82483,9975,25298,39562
17553,33,1600000US3651110,"Nichols village, New York",215,63750,70100,164,75417,78975,119,77153,0,51,24107,34325
17554,33,1600000US3651262,"Niskayuna CDP, New York",1753,110649,120599,1292,122813,139076,1022,138542,0,461,49145,68814
17555,33,1600000US3651286,"Nissequogue village, New York",541,184063,319476,479,191528,338828,443,210469,0,62,141667,155423
17556,33,1600000US3651297,"Niverville CDP, New York",456,89444,118536,331,116520,138107,247,150545,0,125,52083,59051
17557,33,1600000US3651319,"Norfolk CDP, New York",520,30403,40231,285,32379,46193,116,60333,0,235,25775,31449
17558,33,1600000US3651396,"North Amityville CDP, New York",4926,75529,89244,3316,98017,107326,1847,108106,0,1610,35707,44728
17559,33,1600000US3651418,"Northampton CDP, New York",278,116742,118394,278,0,78865,104,113019,0,0,0,0
17560,33,1600000US3651440,"North Babylon CDP, New York",5648,95306,124079,4031,114441,139269,3195,123717,0,1617,51523,69891
17561,33,1600000US3651467,"North Ballston Spa CDP, New York",619,61354,64930,331,78750,90355,264,102115,0,288,0,35709
17562,33,1600000US3651495,"North Bay Shore CDP, New York",4405,89275,114472,3810,84595,103551,2658,89350,0,595,65250,119175
17563,33,1600000US3651517,"North Bellmore CDP, New York",6512,136879,162787,5202,149871,180082,4414,153125,0,1310,45227,67616
17564,33,1600000US3651528,"North Bellport CDP, New York",3453,75531,96319,2626,79524,105714,1571,103201,0,827,39631,59139
17565,33,1600000US3651583,"North Boston CDP, New York",1244,57500,68295,756,81351,86382,666,81216,0,488,34519,39606
17566,33,1600000US3651792,"North Collins village, New York",501,53977,66385,329,61250,82763,231,86750,0,172,22500,31825
17567,33,1600000US3651847,"North Creek CDP, New York",266,51379,60229,177,59261,76229,133,66528,0,89,26146,28410
17568,33,1600000US3651915,"Northeast Ithaca CDP, New York",1092,67593,90862,572,102596,118309,524,104038,0,520,50417,54918
17569,33,1600000US3652040,"North Gates CDP, New York",4268,49349,62345,2508,65302,75838,1622,80338,0,1760,33763,40852
17570,33,1600000US3652078,"North Great River CDP, New York",1313,90156,113454,995,103922,126873,724,137778,0,318,52917,58108
17571,33,1600000US3652188,"North Haven village, New York",366,141719,304599,246,190000,319468,214,190000,0,120,91667,272144
17572,33,1600000US3653022,"North Hills village, New York",2601,155679,231588,1850,209573,283562,1788,220337,0,751,78063,103557
17573,33,1600000US3653055,"North Hornell village, New York",313,72188,90131,193,95208,113980,148,102813,0,120,40556,50078
17574,33,1600000US3653198,"North Lindenhurst CDP, New York",3607,85491,103054,2567,100139,111821,1634,101300,0,1040,61141,66591
17575,33,1600000US3653231,"North Lynbrook CDP, New York",146,118000,118971,130,119333,127798,78,150795,0,16,0,0
17576,33,1600000US3653253,"North Massapequa CDP, New York",6113,119485,141604,4959,130701,156443,4180,144467,0,1154,47786,69065
17577,33,1600000US3653264,"North Merrick CDP, New York",3892,135469,163685,3289,140972,172259,2858,156875,0,603,74315,108627
17578,33,1600000US3653275,"North New Hyde Park CDP, New York",4735,128142,163638,4014,147969,177484,3460,153632,0,721,46641,68488
17579,33,1600000US3653319,"North Patchogue CDP, New York",2372,104254,115934,1884,120000,132406,1685,121550,0,488,32458,52082
17580,33,1600000US3653396,"Northport village, New York",2914,114375,165078,1883,166719,212792,1573,170739,0,1031,52583,75206
17581,33,1600000US3653462,"North Rose CDP, New York",257,37614,44981,145,60391,55692,47,79750,0,112,35313,31113
17582,33,1600000US3653561,"North Sea CDP, New York",1855,105064,171710,1232,119013,201213,1041,118259,0,623,76375,113367
17583,33,1600000US3653660,"North Syracuse village, New York",3120,49750,63035,1550,65948,76830,907,74554,0,1570,34426,45743
17584,33,1600000US3653682,"North Tonawanda city, New York",13577,58211,69718,7899,76014,85232,5888,84290,0,5678,33855,44683
17585,33,1600000US3653748,"North Valley Stream CDP, New York",5634,116224,132697,4444,125050,144106,2922,130651,0,1190,50465,82161
17586,33,1600000US3653770,"Northville village, New York",451,45114,53092,286,58750,62056,188,65833,0,165,27813,35136
17587,33,1600000US3653775,"Northville CDP, New York",496,105000,108832,416,106944,106628,402,107705,0,80,0,112811
17588,33,1600000US3653792,"North Wantagh CDP, New York",4093,134260,145266,3160,146955,157734,2565,152114,0,933,52350,93587
17589,33,1600000US3653852,"Northwest Harbor CDP, New York",1770,167167,257376,1122,183684,294338,980,187361,0,648,87833,187332
17590,33,1600000US3653853,"Northwest Ithaca CDP, New York",588,71635,96320,304,86250,127720,271,87656,0,284,44688,59888
17591,33,1600000US3653979,"Norwich city, New York",2975,39047,59728,1543,60509,73832,951,74185,0,1432,22586,33277
17592,33,1600000US3654012,"Norwood village, New York",727,53578,59343,429,65515,69719,317,74688,0,298,30227,39343
17593,33,1600000US3654056,"Noyack CDP, New York",1589,82996,133159,1035,98224,152162,773,109813,0,554,52586,80707
17594,33,1600000US3654078,"Nunda village, New York",541,38313,50472,282,53571,61885,185,68083,0,259,29375,37514
17595,33,1600000US3654100,"Nyack village, New York",3328,66413,95520,1534,80000,113113,1116,91944,0,1794,50294,78395
17596,33,1600000US3654112,"Oak Beach-Captree CDP, New York",17,0,0,8,0,0,8,0,0,9,0,0
17597,33,1600000US3654144,"Oakdale CDP, New York",2829,102250,127024,1736,155568,161134,1461,171750,0,1093,48828,70981
17598,33,1600000US3654155,"Oakfield village, New York",637,52750,63991,392,61964,79214,297,71406,0,245,30195,36153
17599,33,1600000US3654430,"Ocean Beach village, New York",21,0,65329,6,145833,144533,1,0,0,15,0,33647
17600,33,1600000US3654441,"Oceanside CDP, New York",10466,118196,142079,8085,138806,159162,6873,153351,0,2381,44953,77241
17601,33,1600000US3654452,"Odessa village, New York",202,56136,68266,123,64205,78757,92,71500,0,79,33750,42286
17602,33,1600000US3654485,"Ogdensburg city, New York",4062,41965,54978,2469,52936,64681,1447,78460,0,1593,21896,34573
17603,33,1600000US3654540,"Olcott CDP, New York",523,56625,66613,290,68333,71409,222,77083,0,233,46350,57444
17604,33,1600000US3654551,"Old Bethpage CDP, New York",1824,117857,160509,1458,156429,189966,1244,175000,0,366,24884,42675
17605,33,1600000US3654562,"Old Brookville village, New York",577,170938,376265,486,216429,406229,430,238750,0,91,107188,211998
17606,33,1600000US3654617,"Old Field village, New York",287,211932,400271,240,250000,451418,227,250000,0,47,78194,135102
17607,33,1600000US3654639,"Old Forge CDP, New York",250,47222,59587,134,88000,77640,98,98214,0,116,38375,38732
17608,33,1600000US3654705,"Old Westbury village, New York",1085,220048,353498,909,229539,360101,834,242000,0,176,122841,308744
17609,33,1600000US3654716,"Olean city, New York",6191,41742,59554,3226,62623,70711,2070,84628,0,2965,25266,46391
17610,33,1600000US3654837,"Oneida city, New York",4504,50746,63955,2546,62000,78942,1884,80341,0,1958,37500,41651
17611,33,1600000US3654848,"Oneida Castle village, New York",266,53333,62073,168,74500,72354,114,82500,0,98,36875,43550
17612,33,1600000US3654881,"Oneonta city, New York",4398,45971,61519,2089,68208,87778,1426,82056,0,2309,28192,37262
17613,33,1600000US3655002,"Ontario CDP, New York",1016,46161,62268,459,81250,92876,421,81902,0,557,27474,36139
17614,33,1600000US3655167,"Orangeburg CDP, New York",1441,85507,115354,833,150046,155679,718,152837,0,608,30369,58783
17615,33,1600000US3655189,"Orange Lake CDP, New York",2377,93008,114515,1701,94052,126575,1292,97614,0,676,49286,61668
17616,33,1600000US3655266,"Orchard Park village, New York",1368,95667,113908,900,110238,137115,699,117386,0,468,46420,67238
17617,33,1600000US3655321,"Orient CDP, New York",392,70000,154345,280,73889,185284,263,74514,0,112,58611,75705
17618,33,1600000US3655365,"Oriskany village, New York",597,48482,53277,292,61500,74118,228,76500,0,305,19816,31420
17619,33,1600000US3655376,"Oriskany Falls village, New York",347,55163,55435,204,72500,77525,150,73667,0,143,15368,20555
17620,33,1600000US3655530,"Ossining village, New York",8807,70177,102984,5818,80991,110460,4170,97500,0,2989,51670,81001
17621,33,1600000US3655574,"Oswego city, New York",7494,43258,63882,3759,54659,78026,2423,81360,0,3735,31630,48174
17622,33,1600000US3655618,"Otego village, New York",438,51538,60408,280,64063,70480,222,67750,0,158,37024,40550
17623,33,1600000US3655673,"Otisville village, New York",388,78125,92805,312,87500,98033,224,100000,0,76,46875,53393
17624,33,1600000US3655816,"Ovid village, New York",208,51250,64600,123,67917,80935,97,72250,0,85,30625,38791
17625,33,1600000US3655882,"Owego village, New York",1774,45568,59349,955,58708,77647,602,91667,0,819,18917,34609
17626,33,1600000US3655937,"Oxbow CDP, New York",38,48636,59113,35,48977,61363,33,49205,0,3,0,0
17627,33,1600000US3655948,"Oxford village, New York",692,45143,60973,399,67969,73909,254,92917,0,293,34554,40757
17628,33,1600000US3655992,"Oyster Bay CDP, New York",2618,96187,130236,1361,121406,143922,1124,141190,0,1257,52195,110580
17629,33,1600000US3656011,"Oyster Bay Cove village, New York",714,225385,343384,642,248542,367597,578,250000,0,72,63125,101440
17630,33,1600000US3656088,"Painted Post village, New York",805,53672,74483,383,66042,99769,259,104417,0,422,36875,49488
17631,33,1600000US3656110,"Palatine Bridge village, New York",273,32279,60001,155,62292,82455,123,69063,0,118,17308,25602
17632,33,1600000US3656132,"Palenville CDP, New York",449,87850,105410,286,89773,104553,220,135385,0,163,0,103611
17633,33,1600000US3656187,"Palmyra village, New York",1500,60500,109293,865,77557,133347,581,86875,0,635,32382,71314
17634,33,1600000US3656212,"Pamelia Center CDP, New York",122,0,83548,83,106438,115884,67,107438,0,39,0,0
17635,33,1600000US3656231,"Panama village, New York",190,44000,52357,115,60417,65340,98,79375,0,75,23125,28032
17636,33,1600000US3656291,"Parc CDP, New York",24,48214,45546,6,0,0,0,0,0,18,49286,51594
17637,33,1600000US3656341,"Parish village, New York",175,66607,76656,132,69167,80021,76,78750,0,43,38958,44979
17638,33,1600000US3656363,"Parishville CDP, New York",298,56563,65914,214,72917,72872,140,96944,0,84,25333,30286
17639,33,1600000US3656660,"Patchogue village, New York",5506,71235,101916,2879,92737,120274,2139,109644,0,2627,49271,75670
17640,33,1600000US3656770,"Paul Smiths CDP, New York",0,0,0,0,0,0,0,0,0,0,0,0
17641,33,1600000US3656781,"Pavilion CDP, New York",196,98421,119351,134,93000,104349,93,101042,0,62,0,132542
17642,33,1600000US3656814,"Pawling village, New York",884,73938,92866,499,113295,118916,373,135208,0,385,45208,57515
17643,33,1600000US3656869,"Peach Lake CDP, New York",562,117188,139998,377,135194,159493,323,136694,0,185,73068,97506
17644,33,1600000US3656902,"Pearl River CDP, New York",5634,114619,144204,4273,133429,161748,3459,153424,0,1361,52358,78870
17645,33,1600000US3656968,"Peconic CDP, New York",377,91393,126142,234,92214,131915,184,92214,0,143,0,116697
17646,33,1600000US3656979,"Peekskill city, New York",9402,57206,80931,5526,79556,97679,3219,107155,0,3876,36738,52997
17647,33,1600000US3657001,"Pelham village, New York",2285,133464,232379,1829,166594,263925,1427,196510,0,456,54471,97970
17648,33,1600000US3657023,"Pelham Manor village, New York",1721,174688,269852,1419,223170,303678,1212,245978,0,302,52679,109080
17649,33,1600000US3657177,"Penn Yan village, New York",1954,41944,53918,987,78955,73485,715,85925,0,967,22762,32168
17650,33,1600000US3657243,"Perry village, New York",1370,51125,56904,860,55234,64594,628,60962,0,510,27500,41067
17651,33,1600000US3657287,"Perrysburg CDP, New York",129,68750,64371,97,72961,67828,93,73224,0,32,0,53894
17652,33,1600000US3657364,"Peru CDP, New York",679,76723,82505,467,101806,96111,364,105833,0,212,31419,51323
17653,33,1600000US3657518,"Phelps village, New York",847,51583,67878,504,79038,86089,303,97679,0,343,32813,35018
17654,33,1600000US3657551,"Philadelphia village, New York",486,32823,45919,326,40526,55861,210,57500,0,160,19722,23093
17655,33,1600000US3657639,"Philmont village, New York",523,50472,53251,273,55815,63242,140,78000,0,250,21875,41132
17656,33,1600000US3657650,"Phoenicia CDP, New York",152,36458,52481,50,62692,55214,41,63558,0,102,32328,51142
17657,33,1600000US3657661,"Phoenix village, New York",1074,44135,61826,619,49543,74529,311,80365,0,455,29250,39858
17658,33,1600000US3657749,"Piermont village, New York",1194,124716,151401,657,137279,165791,506,152083,0,537,91350,130889
17659,33,1600000US3657782,"Pierrepont Manor CDP, New York",52,52188,54238,52,52188,54238,29,0,0,0,0,0
17660,33,1600000US3657804,"Piffard CDP, New York",144,45000,55928,56,0,55834,22,0,0,88,40833,40039
17661,33,1600000US3657815,"Pike CDP, New York",123,33750,41189,69,39375,49497,57,55417,0,54,26667,27206
17662,33,1600000US3657980,"Pine Bush CDP, New York",698,61154,66430,365,75625,76810,238,80513,0,333,0,53369
17663,33,1600000US3658057,"Pine Hill CDP, New York",119,34205,43899,48,45625,59185,39,47031,0,71,10096,33087
17664,33,1600000US3658145,"Pine Plains CDP, New York",523,58516,78272,335,78295,103018,213,94625,0,188,25000,31895
17665,33,1600000US3658189,"Pine Valley CDP, New York",273,57292,73093,181,66875,71851,146,76528,0,92,40926,66049
17666,33,1600000US3658354,"Pittsford village, New York",736,105096,144437,470,127614,168211,397,137250,0,266,67692,101298
17667,33,1600000US3658409,"Plainedge CDP, New York",2950,123500,139201,2351,139325,156975,1949,149476,0,599,43826,65105
17668,33,1600000US3658442,"Plainview CDP, New York",9080,146853,177997,7293,165359,204399,6411,177782,0,1787,43676,68524
17669,33,1600000US3658475,"Plandome village, New York",383,250000,402008,351,250000,424801,325,250000,0,32,139167,149325
17670,33,1600000US3658486,"Plandome Heights village, New York",328,237500,300571,291,250000,325049,256,250000,0,37,73977,82011
17671,33,1600000US3658497,"Plandome Manor village, New York",256,203750,334071,225,208750,366445,195,218438,0,31,93125,96590
17672,33,1600000US3658541,"Plattekill CDP, New York",326,51591,73554,269,0,66245,134,0,0,57,0,100960
17673,33,1600000US3658574,"Plattsburgh city, New York",7836,49065,60003,3534,66276,76800,2235,81444,0,4302,35855,42827
17674,33,1600000US3658601,"Plattsburgh West CDP, New York",566,37311,54602,345,62422,63655,223,70542,0,221,22063,30552
17675,33,1600000US3658684,"Pleasant Valley CDP, New York",536,72292,82927,304,90278,104171,245,84909,0,232,36250,55091
17676,33,1600000US3658728,"Pleasantville village, New York",2417,128958,171517,1775,160288,201726,1519,170919,0,642,67278,83357
17677,33,1600000US3658739,"Plessis CDP, New York",42,65417,76393,42,65417,76393,33,64327,0,0,0,0
17678,33,1600000US3658794,"Poestenkill CDP, New York",430,79286,86401,269,99563,105398,186,116184,0,161,0,49863
17679,33,1600000US3658849,"Point Lookout CDP, New York",446,160093,219813,299,205341,246123,269,207386,0,147,0,161359
