GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
5001600US0651,"Congressional District 51 (116th Congress), California",200605,1790,5.9,0.5,7.2,0.4,11.2,0.5,11.3,0.5,14.5,0.6,18.2,0.5,12.4,0.5,12.7,0.5,4.1,0.3,2.7,0.2,49965,767,65242,910,42.8,(X),(X),(X),(X),(X),149929,1786,4.5,0.4,4.7,0.4,10.4,0.6,11.4,0.6,14.8,0.6,19.4,0.6,13.2,0.6,14.3,0.6,4.4,0.3,2.8,0.3,54505,1008,69443,1009,(X),(X),42.8,(X),(X),(X),94757,1912,1.8,0.3,2.7,0.4,7.8,0.6,9.7,0.6,13.6,0.8,20.5,0.8,15.6,0.8,18.1,0.8,6.2,0.5,3.9,0.5,66621,1362,81045,1473,(X),(X),(X),(X),(X),(X),50676,1359,12.7,1.2,15.6,1.2,15.4,1.1,11.9,1.2,13.2,1.1,14.2,1.1,8,0.9,6.2,0.9,1.4,0.3,1.4,0.3,30456,1004,44680,1442,(X),(X),(X),(X),38.6,(X)
5001600US0652,"Congressional District 52 (116th Congress), California",290320,1816,4.2,0.3,2.8,0.2,4.7,0.3,5,0.3,7.7,0.4,13.5,0.5,12.6,0.4,19.8,0.5,11.7,0.4,18.2,0.5,99092,1698,131197,1618,32.7,(X),(X),(X),(X),(X),177616,1857,2.4,0.2,1.1,0.2,2.7,0.3,3.7,0.4,6.5,0.4,11.5,0.5,11.6,0.6,21.3,0.7,14.7,0.6,24.5,0.7,122504,2056,157573,2226,(X),(X),32,(X),(X),(X),144403,2165,1.3,0.2,0.7,0.2,1.9,0.3,2.7,0.4,5.1,0.4,9.7,0.5,11.1,0.6,22.4,0.7,16.4,0.7,28.8,0.8,138427,2403,173923,2330,(X),(X),(X),(X),(X),(X),112704,1861,7.3,0.6,5.7,0.6,8,0.6,7.3,0.6,9.9,0.7,17,1,14,0.8,17.1,0.8,6.5,0.6,7.2,0.6,65772,2240,86111,2029,(X),(X),(X),(X),32.8,(X)
5001600US0653,"Congressional District 53 (116th Congress), California",273139,1669,4.1,0.2,3.2,0.3,6.7,0.3,6.9,0.4,10.4,0.4,17.4,0.6,14.4,0.5,19,0.5,9.1,0.4,8.7,0.4,77128,1184,97970,1221,35.4,(X),(X),(X),(X),(X),171179,1921,2.8,0.3,1.6,0.3,4.8,0.5,6,0.5,9.8,0.5,16.4,0.7,14.7,0.7,22,0.5,10.8,0.5,11.1,0.5,89988,1233,110283,1805,(X),(X),36.8,(X),(X),(X),124456,1739,1.3,0.2,0.9,0.2,3,0.4,4.5,0.4,7.6,0.5,14.5,0.7,15.2,0.8,25.1,0.7,13.3,0.7,14.4,0.7,105706,1795,126190,2132,(X),(X),(X),(X),(X),(X),101960,1885,7.3,0.5,6.3,0.6,10.2,0.6,8.9,0.6,12.2,0.7,19.3,1.1,13.9,0.9,12.9,0.8,5.1,0.6,3.9,0.5,55545,1344,72127,1769,(X),(X),(X),(X),31.4,(X)
5001600US0801,"Congressional District 1 (116th Congress), Colorado",353495,1718,5.9,0.3,3.6,0.2,7,0.3,7.7,0.3,11.2,0.4,17.1,0.5,12.7,0.4,16.2,0.4,8.4,0.4,10.2,0.3,70736,831,101366,1118,31.1,(X),(X),(X),(X),(X),178813,1737,3.3,0.3,2.1,0.3,5,0.3,5.9,0.4,9.4,0.5,15,0.6,13.7,0.6,19.1,0.7,11.2,0.6,15.3,0.5,90883,1229,127160,1688,(X),(X),33.2,(X),(X),(X),129808,1965,1.2,0.2,1,0.2,2.9,0.3,4.2,0.4,7.9,0.5,13.3,0.7,14.1,0.7,21.9,0.8,13.9,0.7,19.8,0.6,110985,2134,149236,2030,(X),(X),(X),(X),(X),(X),174682,2218,9,0.5,5.2,0.4,9.5,0.5,10,0.5,13.3,0.6,19.2,0.7,11.5,0.6,12.6,0.5,5.1,0.4,4.7,0.4,53127,815,72442,1378,(X),(X),(X),(X),28,(X)
5001600US0802,"Congressional District 2 (116th Congress), Colorado",319257,1900,4.7,0.3,2.6,0.2,6.2,0.3,6.6,0.3,10.2,0.4,15.6,0.5,13.3,0.4,18.5,0.5,9.9,0.4,12.4,0.3,82178,912,111661,1296,32.2,(X),(X),(X),(X),(X),195428,1496,1.8,0.2,1.1,0.2,2.9,0.3,4.5,0.3,7.9,0.4,14.4,0.5,14.3,0.5,22.4,0.6,13.5,0.6,17.3,0.5,105637,1184,137715,1876,(X),(X),30.7,(X),(X),(X),163513,1681,1,0.2,0.5,0.1,2,0.2,3.3,0.3,6.4,0.4,13,0.5,14.5,0.6,24.4,0.7,15,0.6,19.8,0.6,116254,1335,148785,2059,(X),(X),(X),(X),(X),(X),123829,1914,9.7,0.6,5.4,0.4,11.7,0.6,10.3,0.7,14.9,0.8,17.8,0.8,11.3,0.7,11.4,0.7,3.7,0.4,3.9,0.4,47882,1068,67186,1632,(X),(X),(X),(X),33.3,(X)
5001600US0803,"Congressional District 3 (116th Congress), Colorado",294418,1951,6.4,0.3,5.3,0.3,10,0.4,9.6,0.4,14.2,0.4,18,0.5,13.5,0.4,13.7,0.4,4.9,0.2,4.4,0.2,55616,862,75196,1113,38.5,(X),(X),(X),(X),(X),187358,1892,3.7,0.3,2.8,0.3,6.6,0.4,8.5,0.4,13.1,0.5,18.9,0.6,16.7,0.5,17.5,0.5,6.3,0.3,6,0.3,70207,974,88893,1513,(X),(X),38.5,(X),(X),(X),145573,1881,1.8,0.2,1.4,0.2,4.5,0.4,6.9,0.5,12.1,0.5,19.2,0.7,18.5,0.6,20.8,0.7,7.6,0.4,7.3,0.4,79797,955,100153,1707,(X),(X),(X),(X),(X),(X),107060,2109,12,0.7,9.9,0.6,16.8,0.8,12.4,0.7,15.9,0.9,16.1,0.9,7.6,0.6,6,0.5,1.9,0.3,1.5,0.2,33969,1137,48126,1274,(X),(X),(X),(X),36.8,(X)
5001600US0804,"Congressional District 4 (116th Congress), Colorado",296582,1327,4.3,0.2,3.2,0.2,6.5,0.3,7.1,0.3,10.5,0.3,16.3,0.3,14.6,0.4,18.8,0.5,9.1,0.3,9.5,0.3,77919,795,100699,1025,33.8,(X),(X),(X),(X),(X),212720,1608,2.2,0.2,1.5,0.2,3.9,0.3,5.3,0.3,9.6,0.4,15.9,0.5,16,0.5,22.4,0.6,11.4,0.4,11.8,0.4,92458,962,115748,1325,(X),(X),33.7,(X),(X),(X),172671,1694,1,0.1,0.8,0.1,2.5,0.2,4,0.3,7.9,0.4,14.9,0.6,16.8,0.6,25,0.6,13.2,0.4,14,0.5,103445,1003,127924,1604,(X),(X),(X),(X),(X),(X),83862,1331,10.3,0.6,7.8,0.6,14,0.8,12,0.8,13.7,0.7,17.9,0.8,10.5,0.7,8.4,0.5,2.7,0.4,2.9,0.4,41444,1068,57937,1489,(X),(X),(X),(X),32.3,(X)
5001600US0805,"Congressional District 5 (116th Congress), Colorado",296383,1364,4.6,0.3,3.5,0.2,7.8,0.3,8.4,0.4,12.2,0.4,18.9,0.5,14.2,0.4,17.2,0.5,7,0.3,6.2,0.3,67043,856,86325,995,31.7,(X),(X),(X),(X),(X),201408,2065,2.9,0.2,1.7,0.2,4.9,0.4,6.4,0.4,10.8,0.4,19.4,0.6,15.9,0.6,20.7,0.6,9,0.4,8.2,0.4,80195,1049,100352,1442,(X),(X),31.2,(X),(X),(X),159055,2176,1,0.2,0.8,0.1,2.9,0.3,4.9,0.4,9.5,0.5,19,0.7,17.1,0.7,24,0.7,10.9,0.5,9.9,0.5,91909,1142,112413,1766,(X),(X),(X),(X),(X),(X),94975,1772,9.5,0.7,7.6,0.6,14.7,0.8,13,0.8,15.5,0.8,18.4,1,9.4,0.6,8.3,0.7,2,0.4,1.6,0.3,39417,822,52246,1162,(X),(X),(X),(X),31.1,(X)
5001600US0806,"Congressional District 6 (116th Congress), Colorado",292187,1302,3.5,0.3,2,0.2,5,0.3,6.3,0.3,10.7,0.4,17.4,0.5,14.2,0.5,20.2,0.4,9.9,0.3,11.1,0.3,83877,909,109360,1207,30.8,(X),(X),(X),(X),(X),203466,1770,2,0.2,1,0.1,3.1,0.3,4.6,0.3,8.8,0.5,15.8,0.5,14.5,0.5,23.5,0.5,12.6,0.5,14.2,0.4,100448,1067,126084,1691,(X),(X),30.8,(X),(X),(X),157052,1806,0.9,0.2,0.6,0.1,1.8,0.2,3,0.3,6.5,0.5,14.5,0.6,14.5,0.6,25.9,0.6,14.9,0.5,17.5,0.6,114168,1382,141829,2044,(X),(X),(X),(X),(X),(X),88721,1901,7.4,0.6,4.4,0.5,10,0.8,10.8,0.6,16.3,0.8,21.4,0.9,12.3,0.8,11.3,0.6,3,0.4,3.1,0.4,51067,976,65714,1559,(X),(X),(X),(X),29.1,(X)
5001600US0807,"Congressional District 7 (116th Congress), Colorado",296672,1192,3.8,0.2,2.6,0.2,6.4,0.3,7.2,0.3,12.5,0.4,18.9,0.5,14.6,0.4,18.7,0.5,8.2,0.3,7.1,0.3,72533,1073,92236,877,33.1,(X),(X),(X),(X),(X),190185,1477,2.3,0.2,1.6,0.2,3.9,0.3,5.7,0.4,10.7,0.4,17.7,0.6,15.9,0.6,22.4,0.6,10.6,0.4,9.3,0.4,87110,1373,105831,1308,(X),(X),33.7,(X),(X),(X),141171,1620,0.9,0.2,0.8,0.2,2.2,0.3,4.3,0.4,8.6,0.5,16.3,0.7,16.5,0.7,25.6,0.7,13,0.6,11.7,0.4,100547,1520,119066,1546,(X),(X),(X),(X),(X),(X),106487,1391,7.4,0.5,4.9,0.4,11.6,0.7,10.7,0.6,16.5,0.8,21.3,0.8,11.8,0.6,10.3,0.6,3.1,0.3,2.4,0.3,49002,838,62660,1435,(X),(X),(X),(X),30.4,(X)
5001600US0901,"Congressional District 1 (116th Congress), Connecticut",281730,1498,5.7,0.3,3.9,0.2,7.3,0.3,7.1,0.3,10.7,0.4,15.2,0.5,13.3,0.4,18,0.5,9.3,0.3,9.5,0.3,75236,1043,98304,1283,35.3,(X),(X),(X),(X),(X),179015,1490,3,0.3,2,0.2,4.6,0.4,5.8,0.4,9,0.4,14,0.6,14.1,0.5,22.3,0.7,12.1,0.5,13.1,0.5,95311,1442,117851,1593,(X),(X),36.7,(X),(X),(X),126301,1748,0.9,0.2,0.7,0.2,1.8,0.3,3.4,0.3,6.3,0.4,12.7,0.7,14.9,0.7,26.3,0.9,15.5,0.7,17.5,0.6,114993,2061,139705,1951,(X),(X),(X),(X),(X),(X),102715,1871,11,0.8,7.6,0.6,12.3,0.7,10.4,0.6,14.3,0.8,17.2,0.8,11.3,0.6,9.6,0.6,3.6,0.4,2.7,0.3,43637,1124,60110,1558,(X),(X),(X),(X),31.2,(X)
5001600US0902,"Congressional District 2 (116th Congress), Connecticut",273718,1380,4.1,0.3,3.1,0.3,6.8,0.3,6.7,0.4,10.2,0.4,16.5,0.5,14,0.5,18.7,0.5,9.7,0.4,10.2,0.4,79153,1099,102162,1275,33.3,(X),(X),(X),(X),(X),180055,1574,2.2,0.3,1.2,0.2,3.7,0.3,4.9,0.4,8.4,0.5,14.9,0.6,14.9,0.6,22.9,0.6,12.9,0.5,13.9,0.5,99469,1352,122321,1664,(X),(X),33.6,(X),(X),(X),138298,1793,0.6,0.2,0.5,0.1,1.8,0.3,3,0.3,6.4,0.5,13.6,0.6,15.2,0.6,26.2,0.7,15.5,0.6,17.2,0.6,115241,1327,138748,1835,(X),(X),(X),(X),(X),(X),93663,1651,8.5,0.7,6.9,0.6,13.7,0.8,11,0.8,14,0.9,19.8,0.9,11.3,0.7,9.7,0.6,2.6,0.3,2.4,0.3,44911,1320,58995,1285,(X),(X),(X),(X),30.9,(X)
5001600US0903,"Congressional District 3 (116th Congress), Connecticut",275774,1884,5.5,0.3,4,0.3,8,0.4,7.7,0.4,10.7,0.4,16.4,0.6,12.8,0.4,16.9,0.5,9.3,0.4,8.9,0.4,71475,896,95801,1462,35.9,(X),(X),(X),(X),(X),170848,1828,3.2,0.3,2.1,0.3,4.7,0.4,6.2,0.4,8.9,0.5,15.2,0.6,13.6,0.5,21.2,0.7,12.7,0.6,12.2,0.6,92141,1571,116050,2090,(X),(X),37.8,(X),(X),(X),119883,1659,1.2,0.2,0.9,0.2,2.5,0.4,3.5,0.4,6.6,0.5,13.9,0.7,13.9,0.6,25.1,0.8,16.1,0.8,16.4,0.8,113803,1690,137607,2661,(X),(X),(X),(X),(X),(X),104926,1935,9.9,0.8,7.1,0.6,13.9,0.8,10.9,0.7,13.9,0.9,18,1,11.1,0.7,9.1,0.6,3.3,0.4,2.7,0.4,43392,1583,59306,1203,(X),(X),(X),(X),31.6,(X)
5001600US0904,"Congressional District 4 (116th Congress), Connecticut",264332,1557,4.7,0.3,3,0.3,6.2,0.4,5.7,0.3,8.7,0.4,12,0.4,10,0.5,15.4,0.4,10.3,0.4,24,0.4,99056,1665,167424,1965,37.1,(X),(X),(X),(X),(X),184009,1785,2.5,0.3,1.8,0.2,4,0.4,4.8,0.3,7.8,0.4,10.8,0.5,9.5,0.5,16.6,0.5,11.6,0.5,30.6,0.5,125416,1951,200884,2542,(X),(X),37.2,(X),(X),(X),141817,1985,0.8,0.2,0.7,0.1,2,0.3,2.9,0.3,5.8,0.4,9.8,0.6,9.1,0.5,17.7,0.6,13.4,0.6,37.7,0.6,153218,1967,236457,3218,(X),(X),(X),(X),(X),(X),80323,1457,10.3,0.8,6.3,0.6,12.1,0.8,8.8,0.6,10.8,0.8,14.1,0.8,10.4,0.8,12.3,0.8,6.4,0.6,8.5,0.6,52016,1500,86230,2445,(X),(X),(X),(X),34.8,(X)
5001600US0905,"Congressional District 5 (116th Congress), Connecticut",275192,1700,4.9,0.3,3.6,0.2,7.4,0.3,7.4,0.4,11.5,0.4,15.4,0.4,12.4,0.5,17.5,0.5,8.8,0.4,11.1,0.4,74568,1393,103939,1316,36,(X),(X),(X),(X),(X),179511,1588,2.9,0.3,1.9,0.2,4.5,0.4,5.3,0.4,9,0.4,14.6,0.6,13.2,0.6,21.3,0.5,11.8,0.5,15.2,0.5,96724,1694,125281,1905,(X),(X),37,(X),(X),(X),133214,1892,0.9,0.2,0.9,0.2,2.1,0.3,3.5,0.4,6.9,0.5,13.5,0.6,13.7,0.7,24.4,0.6,14.4,0.7,19.6,0.7,115420,1607,146674,2369,(X),(X),(X),(X),(X),(X),95681,1636,9.2,0.7,7.2,0.6,13.5,0.7,11.9,0.8,16.3,0.9,17,0.8,10.2,0.8,9.3,0.7,2.6,0.3,2.8,0.3,42566,868,59900,1533,(X),(X),(X),(X),32.4,(X)
5001600US09ZZ,"Congressional Districts not defined (116th Congress), Connecticut",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
5001600US1000,"Congressional District (at Large) (116th Congress), Delaware",363322,1674,5.3,0.2,3.5,0.2,7.5,0.4,8.6,0.3,11.9,0.4,17.7,0.5,14.4,0.4,16.5,0.4,7.5,0.3,7,0.3,68287,696,90092,1071,41.1,(X),(X),(X),(X),(X),240038,2386,2.9,0.3,1.8,0.2,5.1,0.3,6.7,0.4,10.5,0.4,17.7,0.6,15.9,0.6,20.4,0.5,9.8,0.4,9.2,0.4,83127,1007,105114,1496,(X),(X),40.9,(X),(X),(X),176638,2287,1.2,0.1,0.7,0.1,2.8,0.3,4.4,0.4,8.7,0.4,17,0.6,17,0.6,24,0.6,12.2,0.5,11.9,0.5,96827,1056,121134,1819,(X),(X),(X),(X),(X),(X),123284,1899,10.9,0.6,7.1,0.6,13,0.7,12.8,0.6,15,0.7,17.6,0.8,10.8,0.6,7.8,0.5,2.6,0.3,2.3,0.3,40968,813,56674,1250,(X),(X),(X),(X),40,(X)
5001600US1198,"Delegate District (at Large) (116th Congress), District of Columbia",284386,1503,8.6,0.5,4.3,0.3,6,0.4,5.9,0.3,7.7,0.4,12.2,0.4,10.6,0.5,16.4,0.4,9.9,0.4,18.3,0.4,86420,1008,127890,1684,31.3,(X),(X),(X),(X),(X),123683,1714,6,0.5,3,0.3,5.4,0.5,5.5,0.5,7,0.5,9.8,0.6,9,0.5,14.4,0.7,11.7,0.7,28.2,0.7,113561,1670,165620,2909,(X),(X),35.3,(X),(X),(X),73884,1530,1,0.2,0.7,0.3,1.7,0.3,2.3,0.4,4,0.5,6.5,0.6,7.7,0.6,16.4,1,15.7,1,44,1.2,180227,3961,229081,4778,(X),(X),(X),(X),(X),(X),160703,1816,10.9,0.6,5.4,0.4,6.7,0.4,6.4,0.5,8.4,0.6,14.1,0.7,12,0.6,17.8,0.6,8.4,0.5,9.8,0.5,71552,1831,95817,1913,(X),(X),(X),(X),27.3,(X)
5001600US1201,"Congressional District 1 (116th Congress), Florida",293443,2057,5.2,0.3,3.8,0.2,9.4,0.4,10.2,0.4,14.5,0.4,19.3,0.5,13.6,0.4,14.4,0.5,4.8,0.3,4.8,0.3,57846,656,76862,948,30.8,(X),(X),(X),(X),(X),190081,2354,3.1,0.3,2,0.2,6.5,0.4,7.5,0.5,13.4,0.5,20.6,0.7,16,0.6,18.1,0.6,6.4,0.4,6.4,0.4,71151,934,89894,1317,(X),(X),30.8,(X),(X),(X),141948,2174,1.1,0.2,1,0.2,3.7,0.3,5.4,0.5,11.4,0.6,21,0.8,18.3,0.8,22.2,0.7,8,0.6,7.9,0.5,83471,1550,102696,1621,(X),(X),(X),(X),(X),(X),103362,1930,9.9,0.7,7.6,0.6,15.6,0.9,15.2,1,17.1,0.8,16.1,0.9,8.4,0.7,6.8,0.6,1.7,0.3,1.6,0.2,36181,791,50065,1329,(X),(X),(X),(X),29.4,(X)
5001600US1202,"Congressional District 2 (116th Congress), Florida",272653,2049,7,0.3,5.3,0.3,11.2,0.5,11,0.5,14.8,0.5,18.4,0.6,12.4,0.5,12.1,0.4,4,0.2,3.8,0.2,50647,686,69424,921,37.8,(X),(X),(X),(X),(X),177214,1872,4.1,0.4,2.7,0.2,7.9,0.5,9.6,0.5,13.8,0.6,20.2,0.7,15.3,0.7,15.9,0.5,5.5,0.3,5.1,0.3,64168,971,82850,1283,(X),(X),37.4,(X),(X),(X),133091,1904,1.6,0.3,1.5,0.2,5.6,0.5,7.4,0.5,12.5,0.6,21.2,0.8,17.5,0.8,19.3,0.7,7,0.4,6.4,0.4,75169,1194,94875,1531,(X),(X),(X),(X),(X),(X),95439,1800,13.7,0.9,10.5,0.7,18,1,14.8,1,16.5,0.9,13.8,0.9,6,0.5,4.6,0.4,1,0.2,1.2,0.2,30261,761,41871,1195,(X),(X),(X),(X),37,(X)
5001600US1203,"Congressional District 3 (116th Congress), Florida",268720,2120,8.9,0.5,4.8,0.4,11.3,0.5,10.3,0.5,13.8,0.5,18.1,0.6,11.7,0.4,12.2,0.5,4.6,0.3,4.2,0.3,51117,866,70514,1003,37.6,(X),(X),(X),(X),(X),167499,2096,4.9,0.4,2.4,0.3,8,0.5,8.5,0.5,13.3,0.7,19.8,0.7,14.7,0.7,16,0.8,6.6,0.5,5.9,0.4,65503,1125,85138,1414,(X),(X),39.6,(X),(X),(X),121703,1949,1.7,0.3,1.5,0.3,4.9,0.5,6.3,0.5,11.9,0.7,20.7,0.9,17.2,0.8,19.8,0.9,8.5,0.7,7.6,0.6,79005,1519,99469,1875,(X),(X),(X),(X),(X),(X),101221,1932,17.2,0.9,8.7,0.7,17.6,0.9,13.5,0.9,15,0.8,14.6,0.9,6.4,0.6,4.5,0.6,1.2,0.2,1.4,0.3,29502,1188,43193,1571,(X),(X),(X),(X),33.3,(X)
5001600US1204,"Congressional District 4 (116th Congress), Florida",308034,1885,4,0.3,2.8,0.2,6.3,0.3,7.6,0.4,12.3,0.5,17.8,0.6,14.4,0.5,17.4,0.6,7.9,0.4,9.4,0.4,73345,1136,100421,1374,36.2,(X),(X),(X),(X),(X),203334,2056,2.4,0.3,1.4,0.2,4,0.4,5.6,0.4,10,0.5,17.1,0.7,16,0.7,21.1,0.8,10.3,0.6,12.2,0.6,89272,1283,118457,1811,(X),(X),36.3,(X),(X),(X),159870,2341,1.1,0.2,1,0.2,2.3,0.3,3.8,0.4,8,0.5,15.9,0.7,16.8,0.8,23.9,0.9,12.2,0.7,15,0.8,101916,1609,133658,2172,(X),(X),(X),(X),(X),(X),104700,2026,8,0.7,5.6,0.6,11.4,0.8,12.2,0.8,17.3,1.1,20,1.2,10.1,0.8,9.2,0.7,2.9,0.4,3.3,0.4,45464,1194,61823,1762,(X),(X),(X),(X),34.8,(X)
5001600US1205,"Congressional District 5 (116th Congress), Florida",271047,2248,10.8,0.5,5.7,0.3,12.1,0.5,12.5,0.5,15.5,0.5,19,0.5,11,0.5,8.8,0.4,2.8,0.2,1.8,0.2,43129,609,56533,894,47.2,(X),(X),(X),(X),(X),161489,2511,7.5,0.5,3.6,0.4,9.8,0.6,11.2,0.6,15.1,0.7,21.1,0.7,14,0.7,11.4,0.6,4,0.3,2.4,0.3,52857,980,66030,1320,(X),(X),47.9,(X),(X),(X),92220,2103,2.4,0.4,1.6,0.3,5.4,0.6,7.4,0.6,13.2,0.8,24,1.1,19.2,1,16.8,0.9,6.2,0.6,3.8,0.4,71135,1254,83886,1919,(X),(X),(X),(X),(X),(X),109558,2315,16.9,0.9,9.3,0.6,16.3,0.8,15.4,0.9,16,0.8,14.9,0.8,5.6,0.5,3.9,0.4,0.9,0.2,0.8,0.2,29875,695,39449,1077,(X),(X),(X),(X),44.6,(X)
5001600US1206,"Congressional District 6 (116th Congress), Florida",305829,1973,6.4,0.3,4.7,0.3,10.9,0.4,11.9,0.4,15,0.5,19.3,0.6,12.2,0.4,12.2,0.5,3.9,0.3,3.5,0.3,51167,688,68903,952,40.6,(X),(X),(X),(X),(X),193267,2033,3.8,0.3,2.1,0.3,7.4,0.5,9.9,0.5,14.9,0.5,21.4,0.9,14.8,0.5,15.8,0.7,5.2,0.4,4.7,0.4,63616,981,81195,1385,(X),(X),41.1,(X),(X),(X),145806,2336,1.9,0.3,1.1,0.2,5.2,0.4,8.1,0.6,13.7,0.6,21.9,1,16.9,0.7,18.9,0.8,6.5,0.5,5.8,0.4,72399,1359,90861,1638,(X),(X),(X),(X),(X),(X),112562,1668,11.9,0.7,9.5,0.6,17.4,0.8,16,0.8,15.5,0.8,15.2,0.7,6.8,0.5,5.1,0.5,1.3,0.2,1.4,0.2,31603,587,45088,1341,(X),(X),(X),(X),38.7,(X)
5001600US1207,"Congressional District 7 (116th Congress), Florida",285812,1698,6.3,0.3,3.3,0.3,8.5,0.4,8.7,0.4,12.5,0.5,18.1,0.5,13.4,0.5,14.8,0.4,6.8,0.3,7.6,0.3,63601,764,89097,1218,37.7,(X),(X),(X),(X),(X),179268,2046,3.7,0.4,1.9,0.3,6.1,0.5,7.8,0.5,11,0.6,17.3,0.7,14.7,0.6,17.8,0.6,9.1,0.5,10.6,0.5,77703,1644,106114,1934,(X),(X),37.7,(X),(X),(X),131611,1673,1.6,0.3,1,0.2,4.1,0.5,5.7,0.4,8.7,0.7,16.3,0.8,16.3,0.7,21.2,0.8,11.6,0.6,13.6,0.6,94489,1454,123565,2368,(X),(X),(X),(X),(X),(X),106544,1988,11.5,0.7,6,0.6,13.4,0.9,11.3,0.8,15.3,0.9,19.2,0.9,10.1,0.7,8.5,0.6,2.5,0.3,2.2,0.3,41921,1074,56657,1276,(X),(X),(X),(X),36.4,(X)
5001600US1208,"Congressional District 8 (116th Congress), Florida",294132,2454,5,0.3,4.4,0.3,10,0.5,10.2,0.5,14.2,0.5,19.2,0.6,12.4,0.5,13.8,0.4,5.3,0.3,5.3,0.2,56474,959,79235,1224,38.9,(X),(X),(X),(X),(X),186027,2437,2.9,0.3,2.1,0.3,6.6,0.5,8,0.5,13,0.5,20.4,0.7,14.9,0.6,17.6,0.6,7.2,0.4,7.3,0.4,70917,1242,94127,1530,(X),(X),37.9,(X),(X),(X),145841,2511,1.5,0.3,1.3,0.2,4.4,0.4,6.1,0.5,11.7,0.6,20.2,0.7,16.4,0.7,20.7,0.7,8.7,0.5,9,0.4,81067,1139,105808,1696,(X),(X),(X),(X),(X),(X),108105,1840,9.6,0.6,8.6,0.6,16.9,1,14.1,0.8,16.5,0.9,16.7,1,7.9,0.6,6.1,0.6,1.9,0.3,1.7,0.3,35636,991,50775,1519,(X),(X),(X),(X),39.4,(X)
